PI203,*C(C*)c1c(ccc(c1)Br)OCCCCC,2734.527278
PI204,*C(C*)c1c(ccc(c1)Br)OCCC(C)C,2638.245718
PI205,*C(C*)c1cc(cc(c1)C)C,3433.998615
PI206,*C(C*)c1cc(c(cc1)C)C,3471.789498
PI207,*C(C*)c1cc(c(cc1)Cl)C,2741.58797
PI208,*C(C*)c1cc(c(cc1)Cl)Cl,2244.680131
PI209,*C(C*)c1cc(c(cc1)Cl)F,2380.985154
PI210,*C(C*)c1c(cc(cc1C)C)C,3646.903615
PI211,*C(C*)c1c(cc(c(c1)C)C)C,3549.544348
PI212,*C(C*)c1c(c(c(c(c1F)F)F)F)F,1979.257527
PI213,*C(C*)(c1ccccc1)C,3464.598351
PI214,*C(C*)(c1ccc(cc1)C(C)C)C,3815.679
PI215,*C(C(*)(F)F)(c1ccccc1)F,2399.438226
PI216,*C(C(*)(F)F)(c1c(c(c(c(c1F)F)F)F)F)F,1688.512371
PI217,*C(C*)c1c2c(ccc1)cccc2,3117.857888
PI218,*C(C*)c1ccc(cc1)C(=O)C,3269.89771
PI219,*C(C*)c1ccc(cc1)C(=O)CCN1CCOCC1,3294.897267
PI220,*C(C*)(C(=O)OC)c1ccccc1,3038.937627
PI221,*C(C*)(c1ccc(cc1)C)C,3465.731501
PI222,*C(C(*)c1ccccc1)[N+](=O)[O-],2791.647421
PI223,*C(C*)c1ccc(cc1)C(=O)C(F)(F)F,2538.77887
PI224,*C(C*)c1ccc(cc1)C(=O)c1ccc(cc1)OC,3028.140726
PI225,*C(C*)c1cc2c(cc1)cccc2,3154.4699
PI226,*C(C*)c1ccncc1,3213.165825
PI227,*C(C*)c1nc(ccc1)C,3307.303413
PI228,*C(C*)c1ccc(nc1)C,3269.804187
PI229,*C(C*)N1Nc2c(C1)cccc2,3215.814955
PI230,*C(C(C(C*)c1ncccc1)c1ccccc1)c1ncccc1,3033.43201
PI231,*C(C*)c1ccc(cc1)O,3210.901369
PI232,*C(C*)c1ccc(cc1)OC(=O)C,3112.053896
PI233,*C(C*)c1ccc(cc1)CCC,3783.903753
PI234,*C(C*)c1ccc(cc1)COCCCCCCOc1ccc(cc1)c1ccc(cc1)OC,3360.678931
PI235,*C(C*)c1ccc(cc1)COCC(CCCC)CC,4053.800034
PI236,*C(C*)c1ccc(cc1)COCCOCCCCCCCC,4261.25295
PI237,*C(C*)c1ccc(cc1)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2182.657717
PI238,*C(CC(C*)c1ccccc1)(C(=O)OC)C#N,3121.950807
PI239,*C(C*)c1cc(c(cc1)C(=O)O)C(=O)O,2628.501181
PI240,*C(C(*)(c1c(c(c(c(c1[2H])[2H])[2H])[2H])[2H])[2H])([2H])[2H],3784.536188
PI241,*C(C*)O,4120.919335
PI242,*C(C*)C=O,3305.645558
PI243,*C(C*)OC(=O)CCCCCCCCCCC,4156.373436
PI246,*C(C*)C(=O)C,3349.52581
PI247,*C(C*)C(=O)C(C)C,3862.427978
PI248,*C(C*)(C(=O)C)C,3734.477918
PI249,*C(C*)C#N,2943.306276
PI250,*C(C*)(C#N)C,3170.710495
PI251,*C(C*)c1ncccc1,3171.368262
PI252,*C(C*)n1c2ccccc2c2ccccc12,2982.501728
PI253,*C(C*)OC,3624.652005
PI254,*C(C*)OCC,3978.472984
PI259,*C(C*)OC(=O)C,3242.274153
PI260,*C(C*)OC(=O)CC,3402.187541
PI261,*C(C*)OC(=O)c1ccccc1,2965.266643
PI263,*C(C*)CCCCCCCCCO,4288.720157
PI264,*C(C*)CCN(C(C)C)C(C)C,4524.501816
PI265,*C(C*)CCCN(C(C)C)C(C)C,4726.282433
PI266,*C(C*)CCCN(CC(C)C)CC(C)C,4534.653741
PI267,*C(C*)O[N+](=O)[O-],2571.487856
PI268,*C=CC(C(*)C(=O)OC)C,3310.882178
PI269,*C#C/C(=C(*)\COS(=O)(=O)c1ccc(cc1)C)COS(=O)(=O)c1ccc(cc1)C,2518.177081
PI270,*C(C*)OC=O,3062.024055
PI271,*C(C*)OCc1ccccc1,3374.821588
PI272,*C(C*)OC(C)(C)C,3987.561404
PI273,*C(C(*)OCC(C)C)C,4094.763194
PI274,*C(C*)OC(C)C,4000.035966
PI275,*C(C*)(OC)C,4069.135473
PI276,*C(C*)OCC(C)(C)C,4053.524859
PI277,*C(C*)OC(CC)C,4077.378724
PI278,*C(C*)OC(=O)C(F)(F)F,2084.781486
PI279,*/C=C/C(C*)OC,3773.335051
PI280,*C=CCC(CC*)(C(=O)OC)C,3905.431798
PI281,*C(C*)CCc1c(cccc1)C,3709.026098
PI282,*C(C*)CCc1ccc(cc1)C,3648.246575
PI283,*C(C*)OCCCCCCCCCCCC,4546.434876
PI284,*C(C(*)OCCCC)C,4187.522148
PI285,*C(C(*)OC(C)(C)C)C,3927.631215
PI286,*C(C(*)OCC)C,3968.150843
PI287,*C(C(*)OC(C)C)C,4005.967436
PI288,*C(C(*)OC)C,3840.199472
PI289,*C(C(*)OCCC)C,4073.630929
PI291,*C(C*)Cc1c(ccc(c1)C)C,3718.637195
PI292,*C(C*)Cc1cc(c(cc1)C)C,3586.032924
PI293,*C(C*)Cc1cc(cc(c1)C)C,3721.314587
PI294,*C(C*)Cc1cc(ccc1)C,3598.902187
PI295,*C(C*)Cc1c(cccc1)C,3502.698774
PI296,*C(C*)Cc1ccc(cc1)C,3422.392013
PI297,*C(C(*)O)C,3657.214674
PI298,*C(C*)OC(=O)c1ccc(cc1)C(C)(C)C,3448.923107
PI299,*C(C*)C(=O)C(C)(C)C,3747.112552
PI300,*C(C*)C(=O)C1CCCCC1,3807.499102
PI302,*C(C*)C(=O)c1c(cccc1)O,3102.690399
PI303,*C=CC(C*)OC,3869.925553
PI304,*C(=CCC*)c1ccccc1,3504.879041
PI305,*C(O)C(*)O,3141.489556
PI306,*C(C*)OCC(CCCC)CC,4228.581705
PI307,*C(C*)SCCCC,3700.180513
PI308,*C(C*)OC1CCCCC1,3802.288162
PI309,*C(C*)SCC,3196.103539
PI310,*C(C(*)(F)F)(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F,1636.840508
PI311,*C(C(*)(F)F)(OC(C(F)(F)F)(F)F)F,1607.217703
