PI1,*CC*,4699.002675
PI2,*C(C*)C,4332.492867
PI3,*C(C*)CC,4458.603276
PI4,*C(C*)CCC,4446.7416
PI5,*C(C*)C(C)C,4376.928225
PI6,*C(C*)CCCC,4465.699624
PI7,*C(C*)CC(C)C,4425.884896
PI8,*C(C*)CCCCC,4541.070571
PI10,*C(C*)CCC(CC)C,4441.089472
PI11,*C(C*)CCCCCCC,4611.340726
PI12,*C(C*)CCCCCCCC,4625.514085
PI13,*C(C*)(C)C,4404.36769
PI14,*C(C*)(CC)C,4279.141456
PI15,*C(CC*)(C)C,4323.95676
PI16,*C(C(C*)C)(C)C,4283.919731
PI17,*C(CCC*)(C)C,4450.846808
PI18,*C(CCC*)(CC)C,4383.910692
PI19,*C(CCCCCCC*)C,4839.385352
PI20,*C(C*)C1CC1,4111.184311
PI21,*C(C*)C1CCC1,4151.097474
PI22,*C(C*)C1CCCC1,4198.195815
PI23,*C(C*)CC1CCCC1,4156.090264
PI24,*C(C*)C1CCCCC1,4199.457496
PI25,*C(C*)CC1CCCCC1,4260.94911
PI26,*C(C*)Cc1ccccc1,3473.43289
PI27,*C(C*)CCc1ccccc1,3675.827892
PI28,*C(C*)C(c1ccccc1)C,3552.339229
PI29,*C1CC(CC1)C*,4155.611242
PI30,*C(C*)CCCCCC,4577.797022
PI31,*C(C*)CCCCCCCCCC,4584.116743
PI32,*C(C*)CCCCCCCCCCCC,4623.665193
PI33,*C(C*)CCCCCCCCCCCCCCCC,4676.655489
PI35,*C(C*)C(CC)C,4346.156853
PI36,*C(C*)C(CC)CC,4490.45783
PI37,*C(C*)CC(CC)CC,4423.215129
PI38,*C(C*)CC(CC)C,4458.808558
PI39,*C(C*)CC(C)(C)C,4387.566999
PI40,*C(C*)CC(CC)(C)C,4343.760744
PI41,*C(C*)CCCC(C)(C)C,4419.45012
PI42,*C(C*)CCC1CCCCC1,4203.146499
PI43,*C(C*)CCCC1CCCCC1,4294.639877
PI44,*C1(CCC(CC1)C)C*,4107.301081
PI45,*C(C*)(CCC)C,4335.208757
PI46,*/C=C/CC*,4364.674401
PI47,*/C=C\CC*,4233.879885
PI48,*C=CCC*,4395.372607
PI49,*C(C)C(C)*,4409.299361
PI50,*/C=C/*,3427.762289
PI51,*C(C(CC*)C)C,4430.461174
PI52,*C1C(CCC1)CC*,4336.66637
PI53,*C=CCCCCCCCC*,4955.423475
PI54,*C(C*)CCCCCCCCCCCCCCCCCCCC,4776.364106
PI55,*/C=C/CCCCCCCCCC*,4539.347985
PI56,*C(C*)CCCCCCCCCCCCCC,4741.056374
PI57,*C=CCCCCCC*,4634.293815
PI58,*/C=C/CCC*,4590.173117
PI59,*C(C*)C(C)(C)C,4254.112652
PI60,*/C=C\CCCC*,4395.160233
PI61,*C(C*)CCCCCCCCCCCCC,4505.182624
PI62,*C(CC)C(CC)*,4426.276523
PI63,*C(C*)CCCCCCCCCCC,4619.381361
PI64,*C(C*)CCCCCCCCC,4652.50367
PI65,*C(C*)C1CC(CCC1)C,4587.343021
PI66,*C(C*)C1CCC(CC1)C,4124.82197
PI67,*C(C*)C1CC=CCC1,3901.357957
PI68,*C(=CCC*)CCCCCCC,4413.811759
PI69,*C(=CCC*)C(C)C,4085.191867
PI70,*/C=C\CCC*,4424.798592
PI71,*C(C*)CCC(C)(C)C,4302.348367
PI72,*C1C(CC1)*,3788.267893
PI73,*/C=C\*,3406.14876
PI74,*/C=C\CCCCC*,4687.171931
PI75,*C1CC(CC1)C=C*,4158.854772
PI76,*/C=C/C(C*)C(CC)C,4287.754346
PI77,*C(=CCC*)CCC,4391.369695
PI78,*C=CCCCCCCCCCC*,4564.425017
PI79,*C1(CCCCC1)C*,4174.036227
PI80,*C=CC(CCCCC*)C,4481.694262
PI81,*/C(=C\CC*)C(C)(C)C,4188.753289
PI82,*C(C*)c1ccccc1,3341.648963
PI83,*C(C*)c1c(cccc1)C,3427.169361
PI84,*C(C*)c1c(cccc1)CC,3574.873278
PI85,*C(C*)c1c(cccc1)COC,3399.851689
PI86,*C(C*)c1c(cccc1)COCC,3643.861148
PI87,*C(C*)c1c(cccc1)COCCC,3697.575712
PI88,*C(C*)c1c(cccc1)COC(C)C,3553.314739
PI89,*C(C*)c1c(cccc1)COCCCC,3765.415223
PI90,*C(C*)c1c(cccc1)COCCCCC,3959.298076
PI91,*C(C*)c1c(cccc1)COCCC(C)C,3686.76691
PI92,*C(C*)c1c(cccc1)COCc1ccccc1,3300.152239
PI93,*C(C*)c1c(cccc1)COCCc1ccccc1,3404.210179
PI94,*C(C*)c1c(cccc1)C(=O)NC,3109.128559
PI95,*C(C*)c1c(cccc1)C(=O)N(C)C,3249.213519
PI96,*C(C*)c1c(cccc1)C(=O)Nc1ccccc1,2986.083032
PI97,*C(C*)c1c(cccc1)C(=O)O,2963.812223
PI98,*C(C*)c1c(cccc1)C(=O)OC,3109.660332
PI99,*C(C*)c1c(cccc1)C(=O)OCC,3275.566753
PI100,*C(C*)c1c(cccc1)C(=O)OCCC,3369.48944
PI101,*C(C*)c1c(cccc1)C(=O)OC(C)C,3270.932975
PI102,*C(C*)c1c(cccc1)C(=O)OCCCC,3558.60858
