PI204,*C(C*)c1c(ccc(c1)Br)OCCC(C)C,0.000156760429
PI205,*C(C*)c1cc(cc(c1)C)C,0.0002398382239999
PI206,*C(C*)c1cc(c(cc1)C)C,0.000222441085
PI207,*C(C*)c1cc(c(cc1)Cl)C,0.000152412214
PI208,*C(C*)c1cc(c(cc1)Cl)Cl,0.000108557769
PI209,*C(C*)c1cc(c(cc1)Cl)F,0.000121296834
PI210,*C(C*)c1c(cc(cc1C)C)C,0.000232927166
PI211,*C(C*)c1c(cc(c(c1)C)C)C,0.000249066929
PI212,*C(C*)c1c(c(c(c(c1F)F)F)F)F,0.000111121575
PI213,*C(C*)(c1ccccc1)C,0.00020669134
PI214,*C(C*)(c1ccc(cc1)C(C)C)C,0.00022250314
PI215,*C(C(*)(F)F)(c1ccccc1)F,0.000209551814
PI216,*C(C(*)(F)F)(c1c(c(c(c(c1F)F)F)F)F)F,0.000109340544
PI217,*C(C*)c1c2c(ccc1)cccc2,0.000183531473
PI218,*C(C*)c1ccc(cc1)C(=O)C,0.000237084593
PI219,*C(C*)c1ccc(cc1)C(=O)CCN1CCOCC1,0.000241083815
PI220,*C(C*)(C(=O)OC)c1ccccc1,0.000174256665
PI221,*C(C*)(c1ccc(cc1)C)C,0.000206248478
PI222,*C(C(*)c1ccccc1)[N+](=O)[O-],0.00016724356
PI223,*C(C*)c1ccc(cc1)C(=O)C(F)(F)F,0.000154440392
PI224,*C(C*)c1ccc(cc1)C(=O)c1ccc(cc1)OC,0.000245710563
PI225,*C(C*)c1cc2c(cc1)cccc2,0.000189317179
PI226,*C(C*)c1ccncc1,0.000194624132
PI227,*C(C*)c1nc(ccc1)C,0.0002318753259999
PI228,*C(C*)c1ccc(nc1)C,0.000216347814
PI229,*C(C*)N1Nc2c(C1)cccc2,0.000210041586
PI230,*C(C(C(C*)c1ncccc1)c1ccccc1)c1ncccc1,0.00019889562
PI231,*C(C*)c1ccc(cc1)O,0.00028470777
PI232,*C(C*)c1ccc(cc1)OC(=O)C,0.000259585297
PI233,*C(C*)c1ccc(cc1)CCC,0.000242985282
PI234,*C(C*)c1ccc(cc1)COCCCCCCOc1ccc(cc1)c1ccc(cc1)OC,0.000265685462
PI235,*C(C*)c1ccc(cc1)COCC(CCCC)CC,0.00026087891
PI236,*C(C*)c1ccc(cc1)COCCOCCCCCCCC,0.0002663432519999
PI237,*C(C*)c1ccc(cc1)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.000115569094
PI238,*C(CC(C*)c1ccccc1)(C(=O)OC)C#N,0.000199800698
PI239,*C(C*)c1cc(c(cc1)C(=O)O)C(=O)O,0.0003080457
PI240,*C(C(*)(c1c(c(c(c(c1[2H])[2H])[2H])[2H])[2H])[2H])([2H])[2H],0.0001989378709999
PI241,*C(C*)O,0.000438737902
PI242,*C(C*)C=O,0.000267165471
PI243,*C(C*)OC(=O)CCCCCCCCCCC,0.000282501246
PI246,*C(C*)C(=O)C,0.00026561373
PI247,*C(C*)C(=O)C(C)C,0.000225007493
PI248,*C(C*)(C(=O)C)C,0.000212146266
PI249,*C(C*)C#N,0.000227307045
PI250,*C(C*)(C#N)C,0.000201063991
PI251,*C(C*)c1ncccc1,0.000184406433
PI252,*C(C*)n1c2ccccc2c2ccccc12,0.000178401902
PI253,*C(C*)OC,0.000262373678
PI254,*C(C*)OCC,0.0002422103499999
PI259,*C(C*)OC(=O)C,0.0002586562049999
PI260,*C(C*)OC(=O)CC,0.000254353251
